time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-02T12:36:11.746Z,60.0444,-152.9656,106.9,2.5,ml,,,,0.47,ak,ak0201is3e77,2020-02-05T21:19:10.524Z,"51km S of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-02T21:15:29.816Z,37.785,-114.3133,5.4,2.5,ml,11,66.44,0.215,0.1862,nn,nn00716424,2020-02-03T22:30:59.145Z,"20km SE of Pioche, Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2020-02-04T05:28:51.247Z,60.3874,-138.1559,0,2.5,ml,,,,0.99,ak,ak0201lyyfbc,2020-02-04T05:40:57.465Z,"53km SW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2020-02-04T06:28:37.130Z,17.8928,-66.8555,15,2.5,ml,8,239,0.0856,0.34,pr,pr2020035015,2020-02-04T14:31:17.748Z,"10km SSE of Guanica, Puerto Rico",earthquake,2.23,1.35,0,0,reviewed,pr,pr
2020-02-04T20:29:12.688Z,17.7834,-66.8526,10,2.5,ml,,220,0.241,0.55,us,us70007ik0,2020-02-06T21:58:54.040Z,"21km SSE of Guanica, Puerto Rico",earthquake,1.5,2,0.061,35,reviewed,us,us
2020-02-05T16:51:41.097Z,17.7695,-66.8684,10,2.5,ml,,221,0.259,0.54,us,us70007j3v,2020-02-05T23:39:35.040Z,"22km S of Guanica, Puerto Rico",earthquake,1.5,2,0.065,31,reviewed,us,us
2020-02-07T10:41:44.013Z,46.3743,-75.1778,11.97,2.5,ml,,112,0.461,0.87,us,us70007ksi,2020-02-08T06:46:57.040Z,"24km W of Riviere-Rouge, Canada",earthquake,2.8,8.3,0.077,22,reviewed,us,us
2020-02-07T16:17:51.048Z,17.9495,-67.0281,10,2.5,ml,,220,0.025,0.17,us,us70007kx9,2020-02-07T17:24:25.040Z,"3km SE of La Parguera, Puerto Rico",earthquake,2.3,1.4,0.07,27,reviewed,us,us
2020-02-07T19:56:30.900Z,17.8758,-66.9245,8,2.5,md,9,235,0.1091,0.24,pr,pr2020038023,2020-02-08T03:59:04.574Z,"10km S of Guanica, Puerto Rico",earthquake,0.91,1.07,0.2,6,reviewed,pr,pr
2020-02-08T07:20:51.231Z,17.7808,-66.8288,10,2.5,ml,,220,0.247,0.42,us,us70007lfg,2020-02-08T08:35:21.040Z,"22km SSE of Guanica, Puerto Rico",earthquake,2.8,2,0.063,33,reviewed,us,us
2020-02-08T15:16:14.890Z,19.1883335,-155.4676666,35.6,2.5,md,58,98,0.03317,0.13,hv,hv71375157,2020-02-08T15:19:41.230Z,"2km SE of Pahala, Hawaii",earthquake,0.47,0.67,0.13,28,automatic,hv,hv
2020-02-03T06:30:49.100Z,17.9675,-66.7526,13,2.51,md,12,199,0.1268,0.19,pr,pr2020034016,2020-02-04T09:31:17.040Z,"5km SW of Tallaboa, Puerto Rico",earthquake,0.83,0.39,0.11,5,reviewed,pr,pr
2020-02-04T12:54:14.310Z,19.2296667,-155.4223333,33.93,2.51,ml,65,130,0.02473,0.12,hv,hv71368077,2020-02-04T20:14:58.590Z,"6km NE of Pahala, Hawaii",earthquake,0.42,0.56,0.166,32,reviewed,hv,hv
2020-02-08T01:21:54.290Z,17.9353,-66.7725,12,2.51,md,12,210,0.1139,0.23,pr,pr2020039002,2020-02-08T09:24:24.723Z,"1km S of Magas Arriba, Puerto Rico",earthquake,1.27,0.62,0.22,8,reviewed,pr,pr
2020-02-08T13:42:09.060Z,17.8391,-66.8643,3,2.51,md,10,262,0.1368,0.08,pr,pr2020039032,2020-02-08T16:40:51.585Z,"15km SSE of Guanica, Puerto Rico",earthquake,0.61,0.34,0.44,4,reviewed,pr,pr
2020-02-02T00:29:28.680Z,18.9216,-67.6748,22,2.52,md,14,186,0.5717,0.42,pr,pr2020033021,2020-02-02T17:03:23.229Z,"85km NNW of San Antonio, Puerto Rico",earthquake,1.4,29.92,0.06,3,reviewed,pr,pr
2020-02-03T18:21:55.970Z,19.5179996,-155.6541595,0.87,2.52,ml,9,133,0.02496,0.17,hv,hv71366657,2020-02-04T03:49:09.393Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.66,1.05,0.39,16,automatic,hv,hv
2020-02-04T13:38:14.680Z,19.974,-155.2558333,15.87,2.52,ml,57,110,0.02268,0.11,hv,hv71368162,2020-02-05T20:43:12.040Z,"23km SE of Honoka'a, Hawaii",earthquake,0.62,1.31,0.119,27,reviewed,hv,hv
2020-02-08T00:19:54.280Z,35.05519867,-95.37210083,5,2.52,ml,14,213.0758476,0.1667802036,0.3521023267,ok,ok2020crlu,2020-02-08T00:56:16.040Z,"4km W of Quinton, Oklahoma",earthquake,6.145772893,,,12,automatic,ok,ok
2020-02-02T06:49:41.290Z,19.0930004,-155.4795074,22.81,2.53,ml,32,233,0.06422,0.16,hv,hv71363912,2020-02-02T07:14:46.040Z,"12km S of Pahala, Hawaii",earthquake,1.13,1.38,3.81,4,automatic,hv,hv
2020-02-04T08:08:20.450Z,17.9696,-66.7981,15,2.53,md,9,207,0.0813,0.07,pr,pr2020035017,2020-02-04T08:34:48.339Z,"3km SE of Indios, Puerto Rico",earthquake,1.01,0.67,0.12,3,reviewed,pr,pr
2020-02-06T10:00:08.330Z,40.2988319,-124.3863297,8.36,2.53,md,9,255,0.03503,0.06,nc,nc73336276,2020-02-06T11:42:02.954Z,"9km WSW of Petrolia, CA",earthquake,1.41,0.51,0.27,7,automatic,nc,nc
2020-02-04T07:32:03.070Z,17.902,-66.8025,7,2.54,md,11,231,0.106,0.08,pr,pr2020035016,2020-02-04T15:34:37.862Z,"10km S of Indios, Puerto Rico",earthquake,0.82,0.36,0.19,5,reviewed,pr,pr
2020-02-07T23:11:18.860Z,39.348835,-122.0110016,29.41,2.54,md,11,104,0.1454,0.12,nc,nc73336976,2020-02-08T00:49:02.894Z,"15km N of Colusa, CA",earthquake,0.97,1.41,0.22,11,automatic,nc,nc
2020-02-08T03:01:50.110Z,17.9298,-66.8343,15,2.54,md,12,213,0.0638,0.16,pr,pr2020039008,2020-02-08T11:04:25.951Z,"7km SSW of Indios, Puerto Rico",earthquake,0.83,0.4,0.27,7,reviewed,pr,pr
2020-02-07T05:37:27.320Z,35.102,-95.39966667,6.69,2.55,ml,56,133,0,0.21,ok,ok2020cqat,2020-02-07T14:09:31.887Z,"4km SW of Quinton, Oklahoma",earthquake,,0.5,0.19,12,reviewed,ok,ok
2020-02-08T21:21:35.930Z,17.9675,-66.738,12,2.55,md,12,213,0.1414,0.23,pr,pr2020039046,2020-02-08T22:50:51.034Z,"3km SW of Tallaboa, Puerto Rico",earthquake,1.22,0.66,0.17,2,reviewed,pr,pr
2020-02-02T14:37:09.690Z,17.9876,-66.7968,20,2.57,md,12,184,0.0833,0.23,pr,pr2020033043,2020-02-05T20:06:28.040Z,"4km N of Guayanilla, Puerto Rico",earthquake,1.06,1.35,0.41,4,reviewed,pr,pr
2020-02-03T04:31:51.570Z,17.9295,-66.799,9,2.57,md,12,212,0.0923,0.07,pr,pr2020034010,2020-02-03T10:38:27.213Z,"7km SSE of Indios, Puerto Rico",earthquake,0.65,0.49,0.31,12,reviewed,pr,pr
2020-02-05T02:20:00.820Z,17.902,-66.8313,11,2.57,ml,12,220,0.0874,0.11,pr,pr2020036008,2020-02-05T03:17:03.369Z,"10km S of Indios, Puerto Rico",earthquake,0.78,0.5,0,0,reviewed,pr,pr
2020-02-05T22:26:22.900Z,17.947,-66.8178,12,2.57,md,12,208,0.0675,0.21,pr,pr2020036047,2020-02-05T22:48:27.239Z,"5km S of Indios, Puerto Rico",earthquake,0.96,0.45,0.39,7,reviewed,pr,pr
2020-02-06T22:16:54.210Z,49.3871666666667,-120.538833333333,-0.37,2.57,ml,15,184,,0.36,uw,uw61572072,2020-02-06T22:25:46.160Z,"8km SSW of Princeton, Canada",explosion,1.4,31.61,0.153675948483537,8,reviewed,uw,uw
2020-02-02T15:01:40.790Z,18.0105,-66.7951,16,2.58,md,12,167,0.0912,0.32,pr,pr2020033055,2020-02-03T03:22:40.995Z,"1km SSW of Guayanilla, Puerto Rico",earthquake,1.15,0.96,0.37,11,reviewed,pr,pr
2020-02-03T07:01:10.660Z,17.9966,-66.8251,12,2.58,md,7,171,0.0582,0.13,pr,pr2020034018,2020-02-03T11:04:49.157Z,"0km WNW of Indios, Puerto Rico",earthquake,0.97,0.96,0.01,3,reviewed,pr,pr
2020-02-03T20:20:36.610Z,17.9101,-67.0156,4,2.58,ml,8,246,0.1346,0.11,pr,pr2020034034,2020-02-04T04:23:04.025Z,"7km SSE of La Parguera, Puerto Rico",earthquake,0.8,0.46,0,0,reviewed,pr,pr
2020-02-07T11:19:48.360Z,17.9456,-66.9156,11,2.58,md,8,218,0.0469,0.1,pr,pr2020038012,2020-02-07T11:45:06.854Z,"2km SSW of Guanica, Puerto Rico",earthquake,0.91,0.48,0.22,4,reviewed,pr,pr
2020-02-08T00:09:03.456Z,35.0839386,-95.37852478,5,2.58,ml,21,200.9115753,0.1393568367,0.5691512315,ok,ok2020crlk,2020-02-08T00:41:19.040Z,"3km W of Quinton, Oklahoma",earthquake,4.405062538,,,17,automatic,ok,ok
2020-02-02T01:50:19.958Z,19.042,-67.709,10,2.6,ml,,328,0.804,0.28,us,us70007kc8,2020-02-07T02:08:09.438Z,"88km NW of San Antonio, Puerto Rico",earthquake,4.8,1.8,0.079,21,reviewed,us,us
2020-02-02T09:50:46.123Z,51.3881,-178.7647,20.3,2.6,ml,,,,0.32,ak,ak0201iqe639,2020-02-05T21:19:01.960Z,"27km ENE of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-03T14:11:44.420Z,19.414,-155.4388333,8.84,2.6,ml,53,41,0.08899,0.09,hv,hv71366347,2020-02-04T20:03:36.470Z,"21km W of Volcano, Hawaii",earthquake,0.26,0.47,0.142,40,reviewed,hv,hv
2020-02-04T05:06:28.358Z,58.7571,-152.9619,34.8,2.6,ml,,,,0.6,ak,ak0201lytnsh,2020-02-04T05:18:52.264Z,"112km NNW of Kodiak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-04T14:34:58.422Z,66.2159,-157.1194,10,2.6,ml,,,,1.04,ak,ak0201m4cs3a,2020-02-05T20:52:22.040Z,"80km S of Kobuk, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-02-05T12:01:40.083Z,17.9236,-66.9185,10,2.6,ml,,207,0.128,0.56,us,us70007izw,2020-02-05T12:13:28.040Z,"5km SSW of Guanica, Puerto Rico",earthquake,1.6,1.8,0.063,33,reviewed,us,us
2020-02-06T14:04:43.060Z,31.6532,-104.315,5,2.6,mb_lg,,59,0.369,0.25,us,us70007jyq,2020-02-06T16:04:51.040Z,"68km W of Mentone, Texas",earthquake,1.3,1.6,0.111,21,reviewed,us,us
2020-02-06T15:38:15.675Z,63.5691,-152.9934,15.4,2.6,ml,,,,0.83,ak,ak0201pg1ier,2020-02-07T15:43:00.040Z,"156km ENE of McGrath, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-06T21:48:45.060Z,19.2191667,-155.4145,33.51,2.6,ml,63,140,0.0243,0.12,hv,hv71373207,2020-02-08T03:13:00.958Z,"6km ENE of Pahala, Hawaii",earthquake,0.45,0.56,0.155,32,reviewed,hv,hv
2020-02-07T00:22:57.790Z,19.3408,-67.3155,10,2.6,ml,,319,0.89,1.12,us,us70007kk0,2020-02-07T08:25:24.391Z,"96km NNW of San Antonio, Puerto Rico",earthquake,5.2,2,0.065,31,reviewed,us,us
2020-02-07T05:08:02.988Z,62.5194,-148.0596,34.7,2.6,ml,,,,0.88,ak,ak0201qxg2mu,2020-02-08T07:10:57.040Z,"88km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-07T10:41:38.108Z,17.9463,-66.986,10,2.6,ml,,207,0.06,0.5,us,us70007kse,2020-02-07T11:41:50.040Z,"7km ESE of La Parguera, Puerto Rico",earthquake,1.8,1.6,0.07,27,reviewed,us,us
2020-02-08T01:16:05.743Z,17.9892,-66.723,10,2.6,ml,,164,0.051,0.36,us,us70007lc8,2020-02-08T01:47:15.040Z,"0km SW of Tallaboa, Puerto Rico",earthquake,1.2,1.2,0.063,33,reviewed,us,us
2020-02-08T02:55:13.241Z,17.9514,-66.8434,10,2.6,ml,,190,0.096,0.75,us,us70007ldf,2020-02-08T04:43:12.040Z,"5km SSW of Indios, Puerto Rico",earthquake,1.8,1.7,0.063,33,reviewed,us,us
2020-02-08T05:32:00.443Z,63.1062,-150.3634,0,2.6,ml,,,,0.79,ak,ak0201sl4k8d,2020-02-08T06:44:03.040Z,"79km WSW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-08T09:03:25.145Z,17.7767,-66.8525,10,2.6,ml,,220,0.264,0.33,us,us70007lg8,2020-02-08T09:59:52.040Z,"22km SSE of Guanica, Puerto Rico",earthquake,3,2,0.063,33,reviewed,us,us
2020-02-08T10:09:40.020Z,59.8241,-136.5756,10,2.6,ml,,102,0.73,1.05,us,us70007lh5,2020-02-08T18:12:18.798Z,"82km WNW of Skagway, Alaska",earthquake,3.7,2,0.048,58,reviewed,us,us
2020-02-08T13:22:31.154Z,31.6475,-104.3831,3.48,2.6,ml,,63,0.413,0.7,us,us70007li8,2020-02-08T16:41:55.040Z,"74km W of Mentone, Texas",earthquake,1.5,7.8,0.064,32,reviewed,us,us
2020-02-03T02:38:37.600Z,17.9158,-67.1178,7,2.61,md,10,249,0.091,0.26,pr,pr2020034003,2020-02-03T10:41:24.678Z,"9km SE of Pole Ojea, Puerto Rico",earthquake,1.17,0.62,0.38,5,reviewed,pr,pr
2020-02-05T22:00:50.090Z,17.8903,-66.8555,12,2.61,md,12,236,0.088,0.14,pr,pr2020036046,2020-02-05T22:15:44.223Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.79,0.44,0.31,7,reviewed,pr,pr
2020-02-04T15:09:29.230Z,17.8353,-66.8731,11,2.62,md,11,240,0.1399,0.22,pr,pr2020035031,2020-02-04T23:11:58.406Z,"19km SSE of Guanica, Puerto Rico",earthquake,1.06,0.62,0.31,7,reviewed,pr,pr
2020-02-05T19:11:26.140Z,19.1788333,-155.4746667,35.92,2.62,ml,61,82,0.02102,0.11,hv,hv71370942,2020-02-08T03:27:07.440Z,"1km NW of Pahala, Hawaii",earthquake,0.42,0.56,0.193,37,reviewed,hv,hv
2020-02-07T04:00:27.140Z,17.9568,-66.9886,13,2.62,md,11,214,0.1109,0.16,pr,pr2020038002,2020-02-07T12:02:59.942Z,"6km ESE of La Parguera, Puerto Rico",earthquake,0.91,0.39,0.36,6,reviewed,pr,pr
2020-02-02T14:52:19.980Z,17.8475,-66.874,9,2.63,md,12,237,0.1277,0.1,pr,pr2020033049,2020-02-03T03:16:04.181Z,"17km SSE of Guanica, Puerto Rico",earthquake,0.5,0.68,0.37,7,reviewed,pr,pr
2020-02-03T22:36:58.610Z,17.8993,-66.9108,11,2.63,md,12,227,0.0821,0.19,pr,pr2020034036,2020-02-06T02:32:50.040Z,"15km S of Guanica, Puerto Rico",earthquake,0.9,0.56,0.38,11,reviewed,pr,pr
2020-02-05T12:55:55.500Z,17.9548,-66.7323,5,2.63,md,10,202,0.1483,0.12,pr,pr2020036026,2020-02-05T13:14:54.612Z,"4km SSW of Tallaboa, Puerto Rico",earthquake,0.58,0.37,0.26,4,reviewed,pr,pr
2020-02-08T02:04:19.550Z,17.8815,-66.8361,13,2.63,md,12,237,0.103,0.07,pr,pr2020039003,2020-02-08T10:06:50.879Z,"12km SE of Guanica, Puerto Rico",earthquake,0.69,0.33,0.31,7,reviewed,pr,pr
2020-02-08T11:08:40.090Z,17.8951,-66.841,12,2.63,md,11,238,0.0887,0.09,pr,pr2020039028,2020-02-08T12:33:08.680Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.77,0.46,0.26,3,reviewed,pr,pr
2020-02-02T14:43:00.280Z,17.8463,-66.87,10,2.64,md,12,237,0.1291,0.13,pr,pr2020033045,2020-02-03T03:16:01.149Z,"21km SSE of Guanica, Puerto Rico",earthquake,0.72,0.73,0.3,8,reviewed,pr,pr
2020-02-03T14:23:18.900Z,17.9016,-66.8308,6,2.64,md,8,236,0.088,0.08,pr,pr2020034025,2020-02-03T22:26:00.231Z,"10km S of Indios, Puerto Rico",earthquake,0.74,0.38,0.2,6,reviewed,pr,pr
2020-02-04T13:05:31.610Z,38.6809998,-122.8861694,7.99,2.64,md,55,100,0.09297,0.07,nc,nc73335561,2020-02-06T04:54:55.722Z,"8km N of Healdsburg, CA",earthquake,0.2,0.53,0.12,41,automatic,nc,nc
2020-02-05T03:49:07.250Z,17.8153,-66.876,10,2.64,md,10,245,0.1598,0.12,pr,pr2020036012,2020-02-05T11:52:19.881Z,"17km S of Guanica, Puerto Rico",earthquake,0.69,0.75,0.17,3,reviewed,pr,pr
2020-02-02T10:09:33.690Z,35.7596667,-117.5721667,6.27,2.65,ml,31,60,0.05963,0.18,ci,ci39290016,2020-02-02T11:52:56.040Z,"15km W of Searles Valley, CA",earthquake,0.26,0.84,0.112,26,automatic,ci,ci
2020-02-02T17:00:07.020Z,17.9386,-66.838,12,2.65,md,11,221,0.055,0.17,pr,pr2020033060,2020-02-03T08:13:19.596Z,"6km SSW of Indios, Puerto Rico",earthquake,1,0.41,0.17,4,reviewed,pr,pr
2020-02-04T23:21:21.160Z,35.802,-117.6271667,6.2,2.65,ml,33,54,0.02773,0.17,ci,ci39292256,2020-02-05T18:12:05.379Z,"20km W of Searles Valley, CA",earthquake,0.22,0.57,0.16,25,automatic,ci,ci
2020-02-08T20:24:36.300Z,19.3986664,-155.2603302,0.37,2.65,ml,35,35,0.005399,0.26,hv,hv71375437,2020-02-08T20:30:10.710Z,"4km SSW of Volcano, Hawaii",earthquake,0.23,0.29,1.66,20,automatic,hv,hv
2020-02-03T10:04:11.360Z,37.9286667,-78.0158333,7.86,2.66,md,10,86,0.1139,0.22,se,se60099923,2020-02-06T17:26:13.394Z,"9km S of Louisa, Virginia",earthquake,0.71,0.98,0.141,21,reviewed,se,se
2020-02-06T19:55:13.630Z,17.9768,-66.8795,14,2.66,md,13,112,0.0017,0.19,pr,pr2020037029,2020-02-06T20:49:20.109Z,"1km E of Maria Antonia, Puerto Rico",earthquake,1,0.65,0.35,6,reviewed,pr,pr
2020-02-02T21:58:25.140Z,17.9323,-66.8968,8,2.67,md,12,216,0.0463,0.27,pr,pr2020033066,2020-02-03T09:13:34.332Z,"4km SSE of Guanica, Puerto Rico",earthquake,1.1,0.94,0.41,9,reviewed,pr,pr
2020-02-07T11:49:57.490Z,17.944,-66.8623,13,2.67,md,9,217,0.0354,0.14,pr,pr2020038014,2020-02-07T13:33:35.121Z,"4km SE of Maria Antonia, Puerto Rico",earthquake,1.03,0.44,0.28,2,reviewed,pr,pr
2020-02-07T15:56:11.430Z,17.9411,-67.0216,7,2.67,md,11,233,0.1096,0.1,pr,pr2020038018,2020-02-07T17:10:27.040Z,"11km S of La Parguera, Puerto Rico",earthquake,0.81,0.3,0.28,8,reviewed,pr,pr
2020-02-05T12:00:37.680Z,17.9631,-66.7658,15,2.68,md,11,202,0.114,0.23,pr,pr2020036025,2020-02-05T14:05:10.908Z,"6km SSE of Guayanilla, Puerto Rico",earthquake,0.82,0.8,0.28,7,reviewed,pr,pr
2020-02-06T11:41:24.450Z,17.9715,-66.7676,8,2.68,md,10,197,0.1117,0.08,pr,pr2020037012,2020-02-06T19:44:19.357Z,"5km SSE of Guayanilla, Puerto Rico",earthquake,0.52,1.15,0.37,6,reviewed,pr,pr
2020-02-02T20:47:07.030Z,17.9213,-66.8381,12,2.69,md,12,216,0.0677,0.13,pr,pr2020033050,2020-02-03T04:49:35.887Z,"7km SSW of Indios, Puerto Rico",earthquake,0.76,0.35,0.34,6,reviewed,pr,pr
2020-02-05T07:27:17.540Z,18.026,-66.7246,9,2.69,ml,5,171,0.1195,0.08,pr,pr2020036017,2020-02-05T15:29:48.724Z,"3km S of Penuelas, Puerto Rico",earthquake,0.89,1.51,0,0,reviewed,pr,pr
2020-02-06T14:38:29.500Z,17.9556,-66.7418,13,2.69,md,9,205,0.1388,0.17,pr,pr2020037021,2020-02-06T22:41:06.846Z,"5km SSW of Tallaboa, Puerto Rico",earthquake,1.04,0.49,0.11,3,reviewed,pr,pr
2020-02-07T07:23:24.740Z,17.927,-66.682,6,2.69,md,11,208,0.1384,0.1,pr,pr2020038005,2020-02-07T15:25:52.129Z,"8km SSE of Tallaboa, Puerto Rico",earthquake,0.6,0.35,0.32,6,reviewed,pr,pr
2020-02-02T03:05:23.480Z,36.49766667,-98.1755,7.77,2.7,ml,71,43,0,0.16,ok,ok2020cgsf,2020-02-03T14:19:26.767Z,"10km SE of Helena, Oklahoma",earthquake,,0.4,0.21,28,reviewed,ok,ok
2020-02-02T06:37:24.742Z,38.5754,-118.4244,9.5,2.7,ml,13,50.79,0.156,0.175,nn,nn00716390,2020-02-03T20:30:24.543Z,"17km ENE of Hawthorne, Nevada",earthquake,,2.3,0.19,3,reviewed,nn,nn
2020-02-02T10:10:46.995Z,31.6514,-104.3024,5,2.7,ml,,59,0.363,0.4,us,us60007mpp,2020-02-02T10:18:59.040Z,"66km W of Mentone, Texas",earthquake,4.6,2,0.053,46,reviewed,us,us
2020-02-02T20:06:39.817Z,46.5153,-76.1102,14.41,2.7,mb_lg,,98,1.119,0.53,us,us60007mwm,2020-02-05T17:22:03.536Z,"18km NW of Maniwaki, Canada",earthquake,2.1,8.1,0.18,8,reviewed,us,us
2020-02-03T15:46:38.325Z,37.7974,-114.291,6.2,2.7,ml,11,71.35,0.218,0.1892,nn,nn00716448,2020-02-04T02:09:22.008Z,"17km SE of Pioche, Nevada",earthquake,,2,0.48,6,reviewed,nn,nn
2020-02-03T21:25:08.614Z,58.8005,-153.5539,12.5,2.7,ml,,,,0.65,ak,ak0201kkxa28,2020-02-03T22:07:01.040Z,"129km NNW of Kodiak Station, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-04T01:25:21.097Z,18.9032,-68.3551,10,2.7,ml,,202,0.978,0.99,us,us60007p1r,2020-02-04T12:39:51.602Z,"35km N of Punta Cana, Dominican Republic",earthquake,6.9,2,0.07,27,reviewed,us,us
2020-02-04T13:58:24.088Z,66.1816,-157.3613,4.4,2.7,ml,,,,0.68,ak,ak0201m3w9j8,2020-02-04T15:35:50.040Z,"85km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-04T14:51:39.817Z,17.7788,-66.876,10,2.7,ml,,242,0.248,0.36,us,us60007pee,2020-02-04T15:57:00.173Z,"21km S of Guanica, Puerto Rico",earthquake,2.2,2,0.067,29,reviewed,us,us
2020-02-05T02:50:22.420Z,17.8311,-66.8521,9,2.7,ml,12,239,0.1465,0.09,pr,pr2020036009,2020-02-05T10:52:53.163Z,"16km SSE of Guanica, Puerto Rico",earthquake,0.63,0.92,0,0,reviewed,pr,pr
2020-02-05T16:07:50.478Z,17.7909,-66.8111,10,2.7,ml,,219,0.224,0.55,us,us70007j33,2020-02-05T23:23:41.040Z,"22km SSE of Guanica, Puerto Rico",earthquake,2,2,0.063,33,reviewed,us,us
2020-02-05T18:02:30.277Z,19.04,-67.6161,10,2.7,ml,,208,0.743,0.47,us,us70007j6j,2020-02-06T01:47:13.040Z,"81km NW of San Antonio, Puerto Rico",earthquake,4.3,2,0.063,33,reviewed,us,us
2020-02-05T23:39:41.384Z,66.3934,-157.2694,35.9,2.7,ml,,,,0.81,ak,ak0201nx9wj5,2020-02-06T00:29:21.040Z,"66km SSW of Kobuk, Alaska",earthquake,,20.4,,,automatic,ak,ak
